Sample	UsutuV.f.54	JEVG.Ig-aroa.ja.41	JE.2.j.38	f.90	SLEV.jj.51	Deng.2.w2.31	0,1M NaPP Standard pH 9	YFV.f.66	NoVertHost.f.69	aroa.JEVG.Ig.f.44-39	UsutuV.j.55	f.43-16	Deng.f.17	Edge_Hill.YFVG.j.60	WNV.2.w2.13	YFV.f.65	YFV.f.64	NoVertHost.0.f.73	RioBrVG.0.ja.85	TBV.f.58	Deng.4.w2.19	TBV.f.57	TBV.f.56	WNV.1b.f.10	TBVG.f.80-77	SeaBTB.ja.72	WNV.2.f.8	f.92	f.91	TBVG.f2.77	f.97	f.96	f.95	f.94	f.93	f.99	f.98	MVEV.JEVG.MV.ja.48	YFV.3.f.68-67	JEVG.Ig.f.39	SLEV.jj.52	JEVG.Ig-aroa.ja.40	Deng.4.f3.18	RioBrVG.ja.74	Deng.3.f.32	WNV.f.1	WNV.1a.f.7	YFVG.f2.62-61	MVEV.JEVG.MV.j.49	WNV.f.9	JE.jj.36	MosqFlav.3.f.71-70	Deng.1.f3.29	Meaban.ja.83	PowVG.f.81	JEVG.Ig.f.42	Edge_Hill.YFVG.j.59	WNV.2.w2.14	Biotin-Marke_2,5µM	WNV.2.f2.12	JEVG.Zi.f.45	JE.jj.35	JE.j.33	RioBrVG.1.f2.84	SLEV.ja.50	JE.j.34	JEVG.Nt.ja.53	Tyuleniy.f.83	WNV.1a.f.11	TBVG.f.76	YFVG.ja.63-61	YFVG.f.61	fw.23	MosqFlav.f.70	JEVG.Zi.f.46-45	JE.jj.37	TBVG.f2.78	f.86	f.87	f.88	JEVG.MV.f.47	RioBrVG.f.75-75	YFV.1.ja.67	TBVG.f.79-77	Deng.1.f3.30
TBEV.Hypr.x10-3.x279A01	5.55066207111e-005	-0.000270479383146	0.000388500860217	0.0937411028361	0.000558317685618	3.16057968236e-005	-0.00681443750614	0.00160130988719	-0.000872357114595	-0.000318850539673	0.000944181021374	0.00206970575896	0.0182236100286	0.000372620955267	-0.00151628082229	0.00115896518274	-0.000975992869711	0.0169459279894	0.00253374600053	0.0262225869644	-0.00042976027207	0.0015502522342	0.0510015717666	-0.00230025006135	0.00534196489014	-0.00226097031871	0.000227579251081	0.0743545258203	0.0106848555154	0.000158411936887	0.00374922642155	0.00559140533392	0.00781386944022	0.00414888965941	0.302019902499	0.00380161032766	-0.00233030240909	2.04395561172e-005	0.000534000293467	0.00184040183988	0.00280986154152	0.00428722029457	0.00160428617539	0.0140096225386	-6.02890521382e-005	0.00442783956275	-5.56498146875e-005	0.000725554432379	-0.00100201976978	-0.00264134844207	0.000633886123483	0.00290858540978	-0.00267421979302	-0.00159363076224	0.00227613841955	-0.00219712993831	-0.000974591408787	0.00274146653935	0.835372276392	0.0040535333063	0.0162170728096	0.000660070033279	0.00109711116207	0.0100902025326	-0.000539096053454	-0.0033449656985	-0.00232482173332	0.119843328326	-0.00206142683678	0.0243488384433	-0.0018252233433	0.00487015545795	0.125319385328	-0.00055807365987	0.0371358297183	0.00229399298268	0.000245633140947	0.0161699265089	0.0102292260816	0.00275280027316	0.000844764874249	0.0147725487645	0.00350805014587	0.000573634146595	0.00313943120298
TBEV.Neud.38.x10-3.mplex.x279C03.x276G06	0.000671295222783	-0.00146073983769	0.00100811159124	0.720165630455	0.000350596422269	-0.00110721353778	0.00179765977907	0.0111115463246	-0.002693843672	0.00142070347766	-0.000579627095238	0.0019516507344	0.168407892486	-0.00079326645048	2.80701524161e-005	0.00527768896881	-0.000428919141952	-0.00314077616363	-0.00141537045816	0.669470298693	-0.00155584321133	0.154043284892	0.667354794849	-0.000626081663887	0.0596581607871	0.00344821883721	-0.000132910780815	0.673191085942	0.137835327907	-0.00175211483198	0.0226429324386	0.00386473469851	0.0670109832674	0.00784573864064	0.795247485398	0.00150765534976	-0.00188495059483	-0.000293490709489	0.0155006613576	0.0089955379344	-0.000311613853337	-0.00128029203461	0.00196779729858	-0.000183814394245	-0.000958654620518	0.0282844433836	0.0151621773041	0.00489824345816	-0.00361041742913	0.00557249764311	-0.0037727500468	-0.000510862164313	0.00325410840492	0.00618742375138	0.00456747777596	0.014337165924	-0.00370869762125	0.00126156225238	0.817105529183	-0.0019269655786	0.227694079814	0.00354387474214	-0.00450478876453	-0.00100229897944	0.000768848496578	-0.00185351603267	0.00424474439882	0.760856021427	0.000545003967536	0.00760241837593	0.00264492091316	0.00609259309916	0.151990303108	-0.00133338527073	0.0705314340243	0.00100069447877	0.0033945768652	0.291856207724	0.136805218112	-0.001009365351	0.000183782136265	0.136859059701	-0.00136783803908	-0.00363288691994	0.0375695817957
Usutu.x10-2.mplex.x279G02.x276E06	0.800830119361	0.0587559362245	-0.000670949518697	0.00323315363449	-0.000945908947427	0.000643736956746	-0.00238235626451	0.0011346937739	0.00646600427402	0.0694623068105	0.774740638892	0.0282989117173	0.00171525048584	0.00388701672093	-0.00176962886067	0.000711465317623	-0.000853733689379	-0.000923452942254	-0.00147751150016	-0.000890935875015	0.00432293493745	-0.00228593045884	0.00190350725234	0.00393171967711	-0.000349950724641	-0.00115181191511	0.0108688907376	0.00364482387756	0.00228168450361	-0.00307366503092	-0.00138541854548	0.00767092607253	0.0050874744562	0.0215283938382	-0.00181325970732	0.00194509307241	0.0113630464038	0.00189602745942	0.00757528863127	2.03835566196e-005	0.000321847571023	3.55696706855e-005	0.000837530367062	0.0043475537489	0.00294353034295	0.00256644772597	0.00758577684956	0.0052993899947	-0.00222424085172	0.035595801504	-0.000826817926779	0.00184584859751	0.00239750894531	0.0041190519915	0.00176139806084	-0.000447939240973	-0.000744569659497	-6.92580680505e-005	0.821667034594	0.0768400353915	0.0105383496948	-0.00108849947617	0.00283055336135	0.00509359055824	-0.00258706373723	-0.000656934021055	-0.00333165514563	-0.00167672476755	-0.00599994704576	0.00631081433082	-0.000272151798608	-0.000844563556102	0.227260631841	-0.000586475879857	0.0635364747185	-0.000679001376791	0.00153381330801	0.0100588876831	0.00415522714707	0.0013550583408	-0.00102652434471	-0.000543438190029	0.00268934994627	0.00220606074992	7.87722692561e-005
WNV.1a.NY99.1000c_mL.QCMD2013.x279A02	0.00326691489433	-0.00153957080234	-0.000220253041775	0.00170920503418	0.00100023961232	6.52612194212e-005	0.00198989405693	0.0047058522085	0.00342669273561	0.00459789452738	0.000500247689311	0.108652739368	-0.00309475925394	-0.00167786879723	-0.00175660951354	-0.000826414161447	4.75130313287e-005	-0.000902943777529	-0.000170467859359	-8.24214636887e-005	-0.00244586059898	0.00316819427667	0.000301408000671	0.000213447568331	0.00027550405318	-0.00373727795473	0.00353873183408	0.00130037892537	-0.00316490219411	0.00178793240799	0.00439911432128	0.0077135484258	-0.00298434622511	-0.00257758327442	-0.000375087603186	-0.00303578571878	0.00339438988264	0.00150591885333	0.000504973570417	-0.000785528203658	0.00258106290472	0.00142431213162	-5.85338799096e-005	0.000614036426256	-0.000998017137544	0.5424954545	0.510180577885	-0.00184060062525	-0.00455056423551	0.608827677703	-0.000725755856974	0.000949168219439	-0.0029833898507	9.53702171371e-005	-0.00149655068529	0.00150957337199	0.00105007717234	-0.00237625890048	0.820639100598	-0.00163155917517	-0.0013501645257	0.00110403707014	-0.00302357986531	-0.000995802202668	-0.00385513280149	0.000168969507398	0.0014065747543	-6.20237421173e-005	0.691352655814	0.00283342907799	0.000564419771186	-0.000162008522793	0.205134051577	0.00149157066307	0.06320922688	-2.15209983036e-005	0.00169578365783	-0.00134391645341	-0.000588645984241	0.00165875593504	-0.000755368141704	-0.00234989579917	-0.000620878460133	-0.00091314806045	0.00138936184169
WNV.1a.NY99.1000c_mL.QCMD2013x279B02	-0.000920892328009	-0.00234737310538	0.000804665529891	0.000426374095489	-0.000723495185381	0.0013643502568	-0.00222077582169	0.00226451378344	-0.0021379123591	0.00197545622962	0.00156849962877	0.119606742765	0.000682739688005	0.0005200510986	-0.000726824511923	0.00270848074848	0.000923131731507	0.00290197206551	0.00282115423461	0.00101619585849	-0.00118840758703	0.000872753705889	-0.00104367613174	-0.00323845063653	0.00482933290978	-0.000600100051815	0.00711953674336	-0.000908204977828	-0.00223621446286	0.00144519514636	0.00208920082329	0.00259961801186	-0.00234242157827	0.00106810063123	-0.00130873607699	0.00287253374531	9.20584452453e-005	0.00276484557622	5.5522982132e-005	-0.00127600730612	-0.000344625716672	-0.00271788108862	0.000704029171877	-0.00083909778734	-0.00122153655068	0.547412936402	0.512290868556	0.00329056863112	-0.00290752076102	0.597368732136	0.000231313751355	-0.00165789028129	-0.00252133410527	0.000670073754459	-0.00197896213483	0.00262116895497	-0.00350161943052	0.000590275391347	0.814478739348	0.00128395657881	0.000374395770394	-0.000685331512078	0.000605642085151	0.000847144448281	0.00206353587671	-0.00244147298958	-0.00284074877691	0.002186914103	0.694586247252	0.00360358246492	-0.00182765092311	-0.00138129682639	0.182168465994	-0.00425699541557	0.0612617492818	0.00222643636421	0.00298188679284	0.00048207926112	-0.000993447947319	0.000484079139148	-0.000931239195407	0.000539891170048	0.000742169718193	0.000169645018371	-0.0029020994475
WNV.1a.NY99.x10-2.mplex.x279G03.x276A06	-0.0014763115186	0.000538727050865	-0.00142914359773	0.00444051856384	-0.0032668593767	0.00277817186611	0.00488653412541	-0.00344730733477	-0.00289702949609	0.00310932148798	0.00290917977074	0.445065937812	0.000741401663464	0.00187191219513	0.60725487296	-0.000129484287658	-0.000570740741811	-0.00198371666135	0.00821347805178	0.00306886857846	0.000117856246297	-0.00139770931919	0.00450949808744	0.00370093391992	0.00279679644237	0.00223403316691	0.558020140552	0.0594660718047	-0.0048910989523	0.00976073256641	-0.00176760238757	0.0491593397459	0.491643006239	0.549273331268	0.00723548913378	0.00224439679704	0.14088625933	0.0188397843614	0.00491015618108	0.00627038448353	0.00254989011048	-0.00289686428726	0.00294806728056	0.00107485174448	-0.00101869969362	0.677955846457	0.682402252168	0.0999920389863	-0.00348387399387	0.745935377365	0.00540697156504	0.00416257459427	-0.00341932664665	0.000183105335864	0.00359533231461	0.00286495554713	-0.00272017377559	0.329391239699	0.812575431932	0.258165348858	0.137007908223	0.00367256346315	-0.000602364566165	0.000730582366678	0.000757919026819	-0.00459999077431	0.00253366104797	0.0034308478192	0.768968376537	0.00298053606772	1.88749432241e-005	0.000776083904289	0.260649197603	3.21740992161e-005	0.0690933222824	0.00281623054157	0.00263884339141	0.242800848039	0.0296239071459	0.00214678598243	0.00520571812468	0.00882012983911	0.00205395842464	0.00452824636993	-0.00280132123084
WNV.2.Ug37.100000c_mL.QCMD2013x279D02	-0.000343271426475	0.000238667667391	0.000206782204579	0.000177253015196	-0.00125405166337	0.00257060950063	0.00160758419784	-0.00152377192579	-0.000731201292748	0.00141603324691	-0.000635909983077	0.164711282789	0.00356698298042	-0.000132165529222	0.723582939363	0.000727971724247	0.00198507867134	0.000154618903619	0.00165757838742	0.0031474280687	-0.000267252478416	0.001665550988	0.00342958164277	0.0259764829917	-0.00303159407685	0.000743682912251	0.706361046481	0.167498254673	0.00341699931296	-0.000633300095953	0.0009213493581	0.14730563427	0.669007751886	0.6904071009	0.0114139123799	0.00270202693659	0.37846970932	0.00222751119182	0.0222534435475	0.0241061266716	0.00245778900693	0.0117740392359	-0.000915993971418	-0.000338616267775	-0.000497236432753	0.00472517163876	0.00690522692011	0.000227020908957	0.00262554196416	0.23774647626	-0.00206620244768	-0.00146160233416	-0.00211500431404	3.98407235066e-005	0.00893630616303	0.00491902600978	0.00325578532131	0.596104221122	0.816314387994	0.574436498282	0.293715212401	0.00205983284941	0.000982829719321	0.00132415044863	-0.000629446232779	-0.00369977120707	-0.00430894209	-0.00061210092973	0.0121546851042	0.0057094663981	0.000677149829087	0.00437909472107	0.169779952413	-0.00197942393103	0.11061813365	-0.000596714856436	0.000916292804121	0.445084514693	0.105443257987	-0.00162823876645	0.0352555526707	0.0607124250674	0.00721813275816	0.00602185627834	-0.000722030092914
WNV.Heja.10+6c_mL.QCMD2013x279C02	0.00232715798267	0.000909841014592	0.000233565038789	-0.00408593923718	0.000448461554801	7.30600529954e-005	-0.000900448176125	0.00380340224611	0.00166764953477	0.000137162143926	-0.00182108134702	0.0414164439648	-2.64864157513e-005	-0.00210819628349	0.761105741006	0.00056838809653	0.00055303778719	-0.000353439392973	0.000184953176996	0.0057285163135	-0.00251559934952	0.000639747369133	0.00638214974889	0.0107586576282	0.00213906187635	-0.00241496733379	0.0701388751323	0.00376873172039	-0.00158326011676	0.000167194779973	-0.000239558203159	0.00353478753969	0.00725773452626	0.0145530637864	0.0250159896008	0.00130429001701	0.00223428704901	7.30901137524e-005	-0.00192665692667	0.000224121676139	0.000208612584511	0.00249171441603	-0.000171558076687	-0.00227036975138	0.00217125380496	0.0515064360828	0.173999708346	-0.00184585553423	-0.00109204599724	0.698959830113	-0.000960336593178	0.000764473772924	-5.68547139245e-005	-3.37177085682e-005	0.00215185806599	0.000739402717941	0.000228142508292	0.671117008632	0.809730563514	0.651796345448	0.0141208992402	0.000497800743077	0.000894372687214	-0.00134226061708	-0.00116739888385	-0.00148446976645	-0.00129074892431	0.00125133456671	-0.00186248935781	0.00458915060735	-0.001054240623	-0.00259295895031	0.160623177693	-0.000743640467068	0.0748526442266	-0.0020221165085	0.000756864234173	0.00237750295695	-0.00321272920469	-0.00379350067325	-0.00323714820898	0.00187924348711	0.00119225687045	-0.000220088070758	0.000417853043449
YFV.2.x10-2.mplex.x279D03.x276D07	-0.00143340584275	0.000546685436436	0.00225435113775	0.0934416462618	0.00163487963972	0.000652810151454	0.000453002351845	0.4911747555	-0.000825134583093	-0.00136104170949	0.00649658563526	6.80444535503e-005	0.249868468215	0.000519566904139	-0.00147861479844	0.827035921344	0.824269536396	0.0043539938294	0.00121611773246	0.000802395308527	0.00242546819987	0.00179982164203	0.00838646249287	0.000939899342318	0.00867652546902	0.000674027919742	0.000475668877927	0.00340229772974	0.0360567968781	0.0133947816555	-0.000840805530978	0.00418508112547	0.00443121584521	-0.000935538323344	0.00609547903677	0.00201688376213	0.00375641816697	-0.00068039443551	0.000446098205526	-0.00167221190007	0.000615538014889	0.00988268103976	-1.93344501017e-005	0.0135013677691	0.00640377615542	0.000432669285464	-0.00307165649905	0.0165292030615	-0.00460755989323	-0.00139152682891	-0.00375340635291	0.00339798612092	0.00096369840846	0.00123940611738	0.000932665847299	0.000796010678118	0.00155997941359	0.0193841569706	0.82077760451	-0.000645175202948	0.00411440480372	0.00290139843646	0.00111117620442	0.000849621644301	0.00028695652973	-0.00102521051864	-0.000454629903497	-0.00175357201396	-0.00120692681306	0.0066915485674	0.00071086417212	0.000545343458081	0.143928827248	-0.000514794610749	0.0729153050385	0.00265778427586	0.00566136202301	-0.00092458885695	0.00514932502569	0.0028688784116	0.000636544858156	0.000654479135688	0.634762160686	0.00212381617663	0.00636317572582
YFV.2.x10-2.mplex.x279E03.x276D06	-0.00201610100484	0.000428314544858	-0.00176494058361	0.144703393217	-0.00314738180101	0.00214551751889	0.00255439763359	0.486206771392	-0.000548052699245	0.000335811606513	0.0249586598683	0.00381278808842	0.355662788161	0.00216821801243	-0.00140463407195	0.826933187211	0.824819962801	0.00285319547394	-0.000536429672864	0.000597575635987	0.000510499469452	0.00153714935642	0.00493309955025	-0.000760533185315	-0.000865850242543	-0.000143872549652	0.00242145580572	0.00214554902969	0.0772869684338	0.0296646441513	0.000126507657516	0.00196988351532	-0.0028382470289	0.000930296560398	0.00823600010607	0.00302689199269	0.00188947554908	-0.00192440466752	0.000486798243726	-0.00122382050654	-0.0027940094795	0.000604265142552	0.000756620354097	0.0147560678153	0.00446412051332	-0.00090818102308	-0.000804499769143	0.0105996356186	0.00166973774786	-0.00189308588062	-0.00214709890042	0.00245279311384	-0.00049735688978	-0.00129171407815	0.00806111127799	-0.00174651012692	-0.000474312562512	0.0176906472518	0.81907834504	-0.000812171573075	0.00196452954042	-0.000775238976489	-0.0023139346129	-0.00237954891467	-0.000163158228544	-0.000822346199277	-0.00450319378568	-0.000814063285751	-0.00170407755211	0.00738212736353	-0.00349400196929	-0.00182195871714	0.132382173118	0.000371051650615	0.0623256614378	0.000816533768389	0.0198324246702	-0.000842821493655	0.00383648545283	-0.000700750853627	0.000345472174393	-9.45945837231e-006	0.601137869122	-0.00258124567818	0.00601454974209
