Spot ID	Substance	Confidence	Signal	Valid	Background	Mean
151	SLEV.jj.52	0.758196	0.003880	0	0.917188	0.913407
152	JEVG.Ig-aroa.ja.41	1.000000	-0.001305	0	0.916537	0.917808
153	aroa.JEVG.Ig.f.44-39	1.000000	0.074649	0	0.910022	0.837861
154	JEVG.Ig.f.42	1.000000	0.000693	0	0.916975	0.916299
155	f.86	1.000000	0.300419	0	0.920125	0.626497
156	RioBrVG.1.f2.84	0.945364	-0.005597	0	0.919449	0.924915
157	TBVG.f.80-77	1.000000	0.011856	0	0.926035	0.914373
158	TBVG.f2.78	0.924454	-0.001680	0	0.927602	0.929257
159	JEVG.Zi.f.45	1.000000	0.169320	0	0.927234	0.760463
160	NoVertHost.0.f.73	0.863636	-0.003115	0	0.927403	0.930472
161	Deng.4.w2.19	0.695364	0.001276	0	0.928243	0.926984
162	WNV.2.w2.14	0.975192	-0.002915	0	0.923756	0.926616
163	UsutuV.f.54	1.000000	-0.000594	0	0.927124	0.927709
164	Deng.f.17	0.952063	0.001672	0	0.927838	0.926190
165	SeaBTB.ja.72	0.952063	-0.003797	0	0.925891	0.929625
166	JE.j.33	0.906319	-0.001596	0	0.928416	0.929990
167	Deng.1.f3.30	0.663820	-0.003144	0	0.927435	0.930532
168	MVEV.JEVG.MV.j.49	0.885715	-0.000880	0	0.927481	0.928348
169	JE.jj.36	0.627292	-0.000054	0	0.900789	0.900840
170	SLEV.jj.51	0.906319	-0.006046	0	0.907855	0.913686
171	MosqFlav.f.70	0.975192	-0.000034	0	0.914510	0.914543
172	JEVG.Ig-aroa.ja.40	0.962954	0.004023	0	0.918093	0.914170
173	JE.jj.37	0.901512	0.003480	0	0.919568	0.916169
174	JE.jj.35	0.921720	-0.001048	0	0.919162	0.920185
175	YFV.f.66	0.906319	0.065782	0	0.919571	0.855315
176	Edge_Hill.YFVG.j.59	0.894560	0.074876	0	0.918411	0.845364
177	YFV.f.65	1.000000	0.006099	0	0.922859	0.916880
178	RioBrVG.ja.74	0.730910	0.004486	0	0.928750	0.924324
179	YFV.f.64	1.000000	0.009013	0	0.929465	0.920566
180	WNV.2.f.8	0.945364	0.001596	0	0.929316	0.927741
181	f.88	0.885715	0.006033	0	0.929260	0.923305
182	f.43-16	0.962954	0.006454	0	0.930585	0.924205
183	fw.23	0.750000	0.016294	0	0.926209	0.910178
184	f.93	0.962954	0.001902	0	0.926141	0.924269
185	f.99	1.000000	0.110960	0	0.925804	0.816683
186	f.90	0.635715	-0.004367	0	0.929396	0.933707
187	f.91	0.975192	-0.003285	0	0.929073	0.932315
188	0,1M NaPP Standard pH 9	0.939028	-0.004330	0	0.928267	0.932536
189	Biotin-Marke_2,5µM	1.000000	0.535996	0	0.922538	0.397285
190	JE.j.34	0.924454	-0.003305	0	0.906743	0.909926
191	SLEV.ja.50	0.894560	0.000631	0	0.912027	0.911416
192	WNV.2.w2.13	0.877292	0.012270	0	0.913504	0.901598
193	YFV.1.ja.67	0.975192	-0.001735	0	0.917113	0.918803
194	JE.2.j.38	0.617273	-0.005485	0	0.919201	0.924557
195	MVEV.JEVG.MV.ja.48	0.924454	0.009964	0	0.923194	0.913422
196	WNV.1a.f.11	1.000000	0.001444	0	0.923608	0.922191
197	TBV.f.58	0.885715	-0.041142	0	0.874301	0.912510
198	Deng.4.f3.18	0.962954	0.001385	0	0.924580	0.923220
199	JEVG.MV.f.47	1.000000	0.065854	0	0.926168	0.861380
200	WNV.f.1	1.000000	-0.002133	0	0.926406	0.928504
201	RioBrVG.0.ja.85	0.952063	-0.005762	0	0.923530	0.929182
202	UsutuV.j.55	0.945364	0.000815	0	0.925726	0.924925
203	TBVG.f.76	1.000000	0.610265	0	0.919597	0.323470
204	f.87	1.000000	0.072871	0	0.927379	0.855594
205	Deng.1.f3.29	0.939028	0.001105	0	0.928683	0.927593
206	Deng.3.f.32	0.979672	0.618878	0	0.922941	0.316202
207	JEVG.Nt.ja.53	1.000000	-0.003859	0	0.928252	0.932057
208	PowVG.f.81	1.000000	0.302134	0	0.926885	0.629412
209	f.97	1.000000	0.027110	0	0.932161	0.905317
210	f.96	1.000000	0.004277	0	0.931006	0.926776
211	f.95	1.000000	-0.002005	0	0.906412	0.908343
212	f.94	0.863407	0.018907	0	0.903851	0.885698
213	Deng.2.w2.31	0.896845	-0.005475	0	0.911940	0.917243
214	JEVG.Ig.f.39	0.952063	-0.002255	0	0.918918	0.921119
215	WNV.1b.f.10	0.732872	0.001569	0	0.919710	0.918177
216	YFV.3.f.68-67	0.962954	-0.004882	0	0.917602	0.922360
217	TBV.f.57	1.000000	-0.015586	0	0.905544	0.920536
218	YFVG.ja.63-61	0.750000	-0.019619	0	0.888254	0.906765
219	WNV.f.9	0.877292	-0.000287	0	0.923304	0.923586
220	f.98	0.896845	0.002214	0	0.927834	0.925652
221	f.92	1.000000	0.090064	0	0.926040	0.837446
222	YFVG.f2.62-61	0.812301	0.010801	0	0.924866	0.914255
223	MosqFlav.3.f.71-70	0.750000	-0.002577	0	0.928045	0.930585
224	Tyuleniy.f.83	0.945364	0.001453	0	0.929310	0.927876
225	Meaban.ja.83	0.750000	-0.002318	0	0.929616	0.931905
226	Edge_Hill.YFVG.j.60	1.000000	-0.004087	0	0.927292	0.931318
227	NoVertHost.f.69	0.975192	0.003726	0	0.931363	0.927676
228	TBVG.f2.77	0.765148	-0.000926	0	0.930193	0.931108
229	WNV.2.f2.12	0.867273	0.008145	0	0.931973	0.923910
230	YFVG.f.61	1.000000	0.140134	0	0.924921	0.787241
231	TBV.f.56	0.939028	0.001017	0	0.929689	0.928685
